,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
11672,tr|A0A5P1UUT9|A0A5P1UUT9_9GAMM,Cytoplasmic,0.0000,0.0017,0.9960,0.0005,0.0017,0.0001
11673,tr|A0A5P2ALG0|A0A5P2ALG0_STRVZ,Cytoplasmic,0.0000,0.2541,0.7403,0.0046,0.0007,0.0002
11674,tr|A0A5P2AYH7|A0A5P2AYH7_STRVZ,Cytoplasmic,0.0000,0.0080,0.9881,0.0006,0.0031,0.0001
11675,tr|A0A5P2BBA0|A0A5P2BBA0_STRVZ,Cytoplasmic,0.0000,0.0146,0.9842,0.0002,0.0008,0.0002
11676,tr|A0A5P2BGT7|A0A5P2BGT7_STRVZ,Cytoplasmic,0.0000,0.0584,0.9341,0.0046,0.0022,0.0007
11677,tr|A0A5P2BUD6|A0A5P2BUD6_STRVZ,Cytoplasmic,0.0000,0.0476,0.9421,0.0064,0.0026,0.0012
11678,tr|A0A5P2C6H6|A0A5P2C6H6_STRVZ,Cytoplasmic,0.0000,0.0111,0.9878,0.0001,0.0006,0.0005
11679,tr|A0A5P2CFX0|A0A5P2CFX0_STRVZ,Cytoplasmic,0.0000,0.0322,0.9651,0.0002,0.0015,0.0009
11680,tr|A0A5P2CP20|A0A5P2CP20_STRVZ,Cytoplasmic,0.0000,0.0745,0.9201,0.0027,0.0023,0.0003
11681,tr|A0A5P2DR62|A0A5P2DR62_STRVZ,Cytoplasmic,0.0000,0.0386,0.9566,0.0003,0.0042,0.0003
11682,tr|A0A5P2H1Y5|A0A5P2H1Y5_9BURK,Cytoplasmic,0.0000,0.0042,0.9721,0.0191,0.0021,0.0025
11683,tr|A0A5P2H2L3|A0A5P2H2L3_9BURK,Cytoplasmic,0.0000,0.0117,0.9690,0.0049,0.0114,0.0030
11684,tr|A0A5P2HF33|A0A5P2HF33_9BURK,Cytoplasmic,0.0000,0.0230,0.9673,0.0042,0.0035,0.0019
11685,tr|A0A5P2HFR7|A0A5P2HFR7_9BURK,Cytoplasmic,0.0000,0.0119,0.9872,0.0003,0.0003,0.0003
11686,tr|A0A5P2X4C1|A0A5P2X4C1_STRST,Cytoplasmic,0.0000,0.1088,0.8842,0.0036,0.0031,0.0002
11687,tr|A0A5P3HVW0|A0A5P3HVW0_KLEPN,Cytoplasmic,0.0000,0.0189,0.9653,0.0103,0.0025,0.0029
11688,tr|A0A5P3MPA0|A0A5P3MPA0_NEIAN,Cytoplasmic,0.0000,0.0249,0.9735,0.0002,0.0005,0.0009
11689,tr|A0A5P3VAV6|A0A5P3VAV6_9BURK,Cytoplasmic,0.0000,0.0680,0.9296,0.0010,0.0001,0.0013
11690,tr|A0A5P3VF50|A0A5P3VF50_9BURK,Cytoplasmic,0.0000,0.0292,0.9687,0.0003,0.0006,0.0012
11691,tr|A0A5P3XH80|A0A5P3XH80_PARBF,Cytoplasmic,0.0000,0.0040,0.9050,0.0017,0.0892,0.0002
11692,tr|A0A5P6P0K0|A0A5P6P0K0_9BRAD,Cytoplasmic,0.0000,0.0005,0.9967,0.0003,0.0022,0.0004
11693,tr|A0A5P6P2Z7|A0A5P6P2Z7_9BRAD,Cytoplasmic,0.0000,0.0515,0.9186,0.0158,0.0054,0.0086
11694,tr|A0A5P6PEF5|A0A5P6PEF5_9BRAD,Cytoplasmic,0.0001,0.0304,0.9196,0.0156,0.0310,0.0034
11695,tr|A0A5P6VPK0|A0A5P6VPK0_PSEXY,Cytoplasmic,0.0001,0.0396,0.9121,0.0044,0.0204,0.0234
11696,tr|A0A5P8JP78|A0A5P8JP78_9LACO,Cytoplasmic,0.0000,0.0193,0.9534,0.0064,0.0090,0.0119
11697,tr|A0A5P8JQJ8|A0A5P8JQJ8_9LACO,Cytoplasmic,0.0000,0.0070,0.9886,0.0018,0.0019,0.0007
11698,tr|A0A5P8K2A3|A0A5P8K2A3_9ACTN,Cytoplasmic,0.0000,0.0081,0.9893,0.0002,0.0015,0.0008
11699,tr|A0A5P8N2K3|A0A5P8N2K3_9HYPH,Cytoplasmic,0.0000,0.0020,0.9946,0.0003,0.0020,0.0011
11700,tr|A0A5P8W075|A0A5P8W075_9NOSO,Cytoplasmic,0.0002,0.0396,0.9239,0.0028,0.0185,0.0150
11701,tr|A0A5P8YFJ1|A0A5P8YFJ1_YERPE,Cytoplasmic,0.0000,0.0073,0.9897,0.0006,0.0002,0.0023
11702,tr|A0A5P9BB55|A0A5P9BB55_9VIBR,Cytoplasmic,0.0000,0.0018,0.9964,0.0006,0.0008,0.0003
11703,tr|A0A5P9BF28|A0A5P9BF28_9VIBR,Cytoplasmic,0.0000,0.0089,0.9667,0.0122,0.0068,0.0054
11704,tr|A0A5P9C597|A0A5P9C597_9PSED,Cytoplasmic,0.0000,0.0289,0.9620,0.0003,0.0001,0.0088
11705,tr|A0A5P9CGP7|A0A5P9CGP7_9VIBR,Cytoplasmic,0.0000,0.0009,0.9971,0.0014,0.0005,0.0001
11706,tr|A0A5P9CHB8|A0A5P9CHB8_9VIBR,Cytoplasmic,0.0000,0.0016,0.9965,0.0005,0.0009,0.0004
11707,tr|A0A5P9CXR5|A0A5P9CXR5_9HYPH,Cytoplasmic,0.0000,0.0064,0.9641,0.0201,0.0049,0.0045
11708,tr|A0A5P9CYQ3|A0A5P9CYQ3_9HYPH,Cytoplasmic,0.0000,0.0570,0.8914,0.0434,0.0057,0.0024
11709,tr|A0A5P9D7K5|A0A5P9D7K5_9HYPH,Cytoplasmic,0.0000,0.0167,0.9681,0.0056,0.0086,0.0009
11710,tr|A0A5P9D8J1|A0A5P9D8J1_9HYPH,Cytoplasmic,0.0000,0.0113,0.9804,0.0063,0.0017,0.0003
11711,tr|A0A5P9EVG9|A0A5P9EVG9_9GAMM,Cytoplasmic,0.0001,0.2662,0.6899,0.0388,0.0040,0.0011
11712,tr|A0A5P9F0Q3|A0A5P9F0Q3_9GAMM,Cytoplasmic,0.0000,0.0031,0.9957,0.0004,0.0007,0.0002
11713,tr|A0A5P9F2J0|A0A5P9F2J0_9GAMM,Cytoplasmic,0.0001,0.0069,0.9748,0.0057,0.0124,0.0001
11714,tr|A0A5P9F431|A0A5P9F431_9RHOB,Cytoplasmic,0.0000,0.0003,0.9991,0.0001,0.0002,0.0003
11715,tr|A0A5P9GSI6|A0A5P9GSI6_9SPHN,Cytoplasmic,0.0001,0.0162,0.8996,0.0682,0.0147,0.0011
11716,tr|A0A5P9GYG7|A0A5P9GYG7_9SPHN,Cytoplasmic,0.0000,0.0102,0.9798,0.0049,0.0031,0.0019
11717,tr|A0A5P9H7Y3|A0A5P9H7Y3_9RHOB,Cytoplasmic,0.0000,0.0735,0.9181,0.0068,0.0002,0.0014
11718,tr|A0A5P9HBQ7|A0A5P9HBQ7_9GAMM,Cytoplasmic,0.0000,0.0050,0.9446,0.0287,0.0103,0.0112
11719,tr|A0A5P9I9M9|A0A5P9I9M9_9RHOB,Cytoplasmic,0.0000,0.0477,0.9502,0.0015,0.0001,0.0004
11720,tr|A0A5P9IM87|A0A5P9IM87_9GAMM,Cytoplasmic,0.0000,0.0035,0.9429,0.0335,0.0107,0.0094
11721,tr|A0A5P9IW19|A0A5P9IW19_9GAMM,Cytoplasmic,0.0000,0.0011,0.9974,0.0003,0.0003,0.0009
11722,tr|A0A5P9J472|A0A5P9J472_9GAMM,Cytoplasmic,0.0000,0.0003,0.9976,0.0006,0.0014,0.0001
11723,tr|A0A5P9PIM8|A0A5P9PIM8_9PSEU,Cytoplasmic,0.0000,0.1555,0.8377,0.0058,0.0005,0.0005
11724,tr|A0A5P9PPZ7|A0A5P9PPZ7_9PSEU,Cytoplasmic,0.0000,0.0921,0.9034,0.0032,0.0010,0.0003
11725,tr|A0A5P9QAZ8|A0A5P9QAZ8_9MICO,Cytoplasmic,0.0000,0.0316,0.9548,0.0099,0.0033,0.0003
11726,tr|A0A5P9WRV7|A0A5P9WRV7_9ACTN,Cytoplasmic,0.0000,0.0139,0.9851,0.0001,0.0004,0.0004
11727,tr|A0A5P9WUU8|A0A5P9WUU8_9ACTN,Cytoplasmic,0.0000,0.0836,0.9093,0.0015,0.0046,0.0010
11728,tr|A0A5Q0BL55|A0A5Q0BL55_9GAMM,Cytoplasmic,0.0003,0.3197,0.6258,0.0068,0.0103,0.0371
11729,tr|A0A5Q0C712|A0A5Q0C712_9HYPH,Cytoplasmic,0.0000,0.0080,0.9800,0.0032,0.0056,0.0032
11730,tr|A0A5Q0C814|A0A5Q0C814_9HYPH,Cytoplasmic,0.0000,0.0043,0.9899,0.0011,0.0045,0.0003
11731,tr|A0A5Q0CCV1|A0A5Q0CCV1_9HYPH,Cytoplasmic,0.0000,0.0020,0.9972,0.0001,0.0003,0.0004
11732,tr|A0A5Q0CDX1|A0A5Q0CDX1_9HYPH,Cytoplasmic,0.0000,0.0194,0.9766,0.0015,0.0020,0.0004
11733,tr|A0A5Q0GN96|A0A5Q0GN96_9NOST,Cytoplasmic,0.0004,0.0104,0.9424,0.0431,0.0035,0.0002
11734,tr|A0A5Q0GRG8|A0A5Q0GRG8_SACSY,Cytoplasmic,0.0000,0.1399,0.8560,0.0016,0.0021,0.0004
11735,tr|A0A5Q0LI67|A0A5Q0LI67_9ACTN,Cytoplasmic,0.0000,0.0288,0.9694,0.0003,0.0011,0.0004
11736,tr|A0A5Q0M086|A0A5Q0M086_VARPD,Cytoplasmic,0.0000,0.0408,0.9441,0.0021,0.0024,0.0106
11737,tr|A0A5Q0M2M1|A0A5Q0M2M1_VARPD,Cytoplasmic,0.0000,0.0205,0.9522,0.0109,0.0018,0.0145
11738,tr|A0A5Q0P6J1|A0A5Q0P6J1_9GAMM,Cytoplasmic,0.0000,0.0004,0.9977,0.0003,0.0013,0.0003
11739,tr|A0A5Q0TDE3|A0A5Q0TDE3_9VIBR,Cytoplasmic,0.0000,0.0018,0.9964,0.0003,0.0005,0.0010
11740,tr|A0A5Q2FDW0|A0A5Q2FDW0_9ACTN,Cytoplasmic,0.0000,0.0424,0.9508,0.0030,0.0032,0.0005
11741,tr|A0A5Q2NK40|A0A5Q2NK40_9BACL,Cytoplasmic,0.0000,0.0060,0.9826,0.0075,0.0037,0.0001
11742,tr|A0A5Q2V3A0|A0A5Q2V3A0_SERPR,Cytoplasmic,0.0000,0.0103,0.9872,0.0004,0.0006,0.0015
11743,tr|A0A5Q2V954|A0A5Q2V954_SERPR,Cytoplasmic,0.0000,0.0092,0.9896,0.0002,0.0002,0.0008
11744,tr|A0A5Q2V9Q6|A0A5Q2V9Q6_SERPR,Cytoplasmic,0.0000,0.0115,0.9788,0.0048,0.0033,0.0016
11745,tr|A0A5Q3HBF8|A0A5Q3HBF8_9BURK,Cytoplasmic,0.0001,0.0106,0.9607,0.0050,0.0155,0.0082
11746,tr|A0A5Q3HBH0|A0A5Q3HBH0_9BURK,Cytoplasmic,0.0000,0.0067,0.9734,0.0009,0.0015,0.0176
11747,tr|A0A5Q4E1G4|A0A5Q4E1G4_9CYAN,Cytoplasmic,0.0001,0.0313,0.9169,0.0019,0.0282,0.0216
11748,tr|A0A5Q4SDQ7|A0A5Q4SDQ7_9ACTN,Cytoplasmic,0.0000,0.0049,0.9945,0.0001,0.0003,0.0002
11749,tr|A0A5Q4T1N1|A0A5Q4T1N1_9ACTN,Cytoplasmic,0.0000,0.0215,0.9781,0.0002,0.0002,0.0000
11750,tr|A0A5Q4ZFA4|A0A5Q4ZFA4_9BURK,Cytoplasmic,0.0001,0.0247,0.9505,0.0022,0.0209,0.0017
11751,tr|A0A5Q4ZH15|A0A5Q4ZH15_9BURK,Cytoplasmic,0.0000,0.0674,0.9225,0.0016,0.0017,0.0067
11752,tr|A0A5Q5AXF3|A0A5Q5AXF3_VIBPH,Cytoplasmic,0.0000,0.0023,0.9952,0.0009,0.0009,0.0007
11753,tr|A0A5Q6RP51|A0A5Q6RP51_9ACTN,Cytoplasmic,0.0000,0.1519,0.8084,0.0345,0.0049,0.0003
11754,tr|A0A5Q8CDI6|A0A5Q8CDI6_9HYPH,Cytoplasmic,0.0001,0.0068,0.9709,0.0027,0.0167,0.0028
11755,tr|A0A5R2N091|A0A5R2N091_9HYPH,Cytoplasmic,0.0001,0.0820,0.8897,0.0233,0.0031,0.0018
11756,tr|A0A5R2NGV8|A0A5R2NGV8_9HYPH,Cytoplasmic,0.0000,0.0008,0.9979,0.0001,0.0004,0.0008
11757,tr|A0A5R2NJ96|A0A5R2NJ96_9HYPH,Cytoplasmic,0.0001,0.0093,0.9539,0.0031,0.0272,0.0065
11758,tr|A0A5R2NJU1|A0A5R2NJU1_9HYPH,Cytoplasmic,0.0000,0.0042,0.9941,0.0004,0.0005,0.0008
11759,tr|A0A5R8KUU3|A0A5R8KUU3_VIBCL,Cytoplasmic,0.0000,0.0005,0.9982,0.0009,0.0003,0.0001
11760,tr|A0A5R8LAL3|A0A5R8LAL3_9MICO,Cytoplasmic,0.0000,0.0715,0.9224,0.0041,0.0015,0.0006
11761,tr|A0A5R8LR99|A0A5R8LR99_LACZE,Cytoplasmic,0.0000,0.0045,0.9867,0.0028,0.0025,0.0036
11762,tr|A0A5R8N5Y3|A0A5R8N5Y3_9ACTN,Cytoplasmic,0.0000,0.0095,0.9692,0.0064,0.0137,0.0011
11763,tr|A0A5R8NK79|A0A5R8NK79_9NOCA,Cytoplasmic,0.0000,0.0033,0.9761,0.0023,0.0134,0.0048
11764,tr|A0A5R8PBL2|A0A5R8PBL2_9NOCA,Cytoplasmic,0.0000,0.0042,0.9850,0.0015,0.0056,0.0037
11765,tr|A0A5R8VIR4|A0A5R8VIR4_9MICC,Cytoplasmic,0.0001,0.0148,0.9590,0.0090,0.0071,0.0100
11766,tr|A0A5R8Y1W0|A0A5R8Y1W0_9BACT,Cytoplasmic,0.0000,0.0184,0.9520,0.0138,0.0156,0.0000
11767,tr|A0A5R8YA40|A0A5R8YA40_9HYPH,Cytoplasmic,0.0000,0.0003,0.9987,0.0001,0.0008,0.0002
11768,tr|A0A5R8ZJ95|A0A5R8ZJ95_9PSED,Cytoplasmic,0.0000,0.0732,0.8983,0.0028,0.0009,0.0248
11769,tr|A0A5R8ZWZ8|A0A5R8ZWZ8_PSENT,Cytoplasmic,0.0000,0.0129,0.9825,0.0025,0.0012,0.0010
11770,tr|A0A5R9AHK5|A0A5R9AHK5_PSENT,Cytoplasmic,0.0000,0.0047,0.9936,0.0005,0.0003,0.0010
11771,tr|A0A5R9CZ32|A0A5R9CZ32_9LACO,Cytoplasmic,0.0000,0.0167,0.9781,0.0018,0.0020,0.0014
11772,tr|A0A5R9F049|A0A5R9F049_9BACI,Cytoplasmic,0.0000,0.0012,0.9668,0.0063,0.0253,0.0004
11773,tr|A0A5R9FCF0|A0A5R9FCF0_9ACTN,Cytoplasmic,0.0000,0.1129,0.8805,0.0046,0.0019,0.0001
11774,tr|A0A5R9FMU2|A0A5R9FMU2_9ACTN,Cytoplasmic,0.0000,0.0036,0.9943,0.0001,0.0013,0.0007
11775,tr|A0A5R9GBH9|A0A5R9GBH9_9BACL,Cytoplasmic,0.0000,0.0027,0.9740,0.0159,0.0069,0.0004
11776,tr|A0A5R9GSF6|A0A5R9GSF6_9PROT,Cytoplasmic,0.0000,0.2173,0.7745,0.0018,0.0049,0.0015
11777,tr|A0A5R9JAG7|A0A5R9JAG7_9PROT,Cytoplasmic,0.0000,0.0226,0.9589,0.0066,0.0098,0.0020
11778,tr|A0A5R9KLW5|A0A5R9KLW5_9BACT,Cytoplasmic,0.0000,0.0020,0.9826,0.0056,0.0097,0.0002
11779,tr|A0A5R9KMG2|A0A5R9KMG2_9BACT,Cytoplasmic,0.0000,0.0029,0.9812,0.0103,0.0055,0.0001
11780,tr|A0A5R9LF84|A0A5R9LF84_9ENTR,Cytoplasmic,0.0000,0.0243,0.9577,0.0104,0.0029,0.0047
11781,tr|A0A5R9M3E3|A0A5R9M3E3_9ACTN,Cytoplasmic,0.0000,0.0041,0.9954,0.0001,0.0001,0.0003
11782,tr|A0A5R9NDS2|A0A5R9NDS2_9HYPH,Cytoplasmic,0.0000,0.0015,0.9975,0.0002,0.0003,0.0005
11783,tr|A0A5R9NJ47|A0A5R9NJ47_9HYPH,Cytoplasmic,0.0000,0.0106,0.9844,0.0026,0.0017,0.0006
11784,tr|A0A5R9NS52|A0A5R9NS52_9HYPH,Cytoplasmic,0.0001,0.0170,0.9749,0.0035,0.0032,0.0014
11785,tr|A0A5R9Q2C7|A0A5R9Q2C7_9GAMM,Cytoplasmic,0.0000,0.0007,0.9981,0.0002,0.0002,0.0008
11786,tr|A0A5R9R6T1|A0A5R9R6T1_9PSED,Cytoplasmic,0.0000,0.0090,0.9875,0.0020,0.0011,0.0004
11787,tr|A0A5R9R9Q0|A0A5R9R9Q0_9PSED,Cytoplasmic,0.0000,0.0040,0.9949,0.0003,0.0001,0.0006
11788,tr|A0A5S3RIC0|A0A5S3RIC0_9GAMM,Cytoplasmic,0.0000,0.0029,0.9888,0.0030,0.0003,0.0050
11789,tr|A0A5S3RVE5|A0A5S3RVE5_9GAMM,Cytoplasmic,0.0000,0.0010,0.9978,0.0004,0.0003,0.0006
11790,tr|A0A5S3SAP5|A0A5S3SAP5_9GAMM,Cytoplasmic,0.0000,0.0029,0.9949,0.0010,0.0007,0.0005
11791,tr|A0A5S3TFX3|A0A5S3TFX3_9GAMM,Cytoplasmic,0.0000,0.0015,0.9961,0.0009,0.0010,0.0004
11792,tr|A0A5S3UL05|A0A5S3UL05_9GAMM,Cytoplasmic,0.0000,0.0009,0.9973,0.0010,0.0005,0.0003
11793,tr|A0A5S3V2X5|A0A5S3V2X5_9GAMM,Cytoplasmic,0.0000,0.0013,0.9975,0.0002,0.0001,0.0009
11794,tr|A0A5S3VDK8|A0A5S3VDK8_9GAMM,Cytoplasmic,0.0000,0.0004,0.9988,0.0002,0.0003,0.0002
11795,tr|A0A5S3VYY0|A0A5S3VYY0_9GAMM,Cytoplasmic,0.0000,0.0008,0.9973,0.0006,0.0005,0.0008
11796,tr|A0A5S3WDX0|A0A5S3WDX0_9GAMM,Cytoplasmic,0.0000,0.0010,0.9964,0.0012,0.0007,0.0007
11797,tr|A0A5S3WSN2|A0A5S3WSN2_9GAMM,Cytoplasmic,0.0000,0.0020,0.9972,0.0001,0.0001,0.0006
11798,tr|A0A5S3X0J4|A0A5S3X0J4_9GAMM,Cytoplasmic,0.0000,0.0025,0.9962,0.0001,0.0001,0.0010
11799,tr|A0A5S3XUW3|A0A5S3XUW3_9GAMM,Cytoplasmic,0.0000,0.0005,0.9982,0.0002,0.0004,0.0007
11800,tr|A0A5S3Y1C3|A0A5S3Y1C3_9GAMM,Cytoplasmic,0.0000,0.0009,0.9970,0.0013,0.0005,0.0003
11801,tr|A0A5S4EL19|A0A5S4EL19_9PROT,Cytoplasmic,0.0000,0.0039,0.8934,0.0736,0.0054,0.0238
11802,tr|A0A5S4F5L6|A0A5S4F5L6_9ACTN,Cytoplasmic,0.0000,0.1938,0.7977,0.0044,0.0019,0.0021
11803,tr|A0A5S4FCQ5|A0A5S4FCQ5_9ACTN,Cytoplasmic,0.0001,0.0060,0.9448,0.0419,0.0034,0.0038
11804,tr|A0A5S4FNU9|A0A5S4FNU9_9ACTN,Cytoplasmic,0.0000,0.0029,0.9688,0.0131,0.0139,0.0013
11805,tr|A0A5S4FYX3|A0A5S4FYX3_9ACTN,Cytoplasmic,0.0001,0.1892,0.7940,0.0086,0.0047,0.0032
11806,tr|A0A5S4GUT9|A0A5S4GUT9_9ACTN,Cytoplasmic,0.0000,0.0941,0.8997,0.0045,0.0015,0.0003
11807,tr|A0A5S4H713|A0A5S4H713_9ACTN,Cytoplasmic,0.0000,0.0036,0.9693,0.0043,0.0217,0.0011
11808,tr|A0A5S4SW55|A0A5S4SW55_9BURK,Cytoplasmic,0.0000,0.0051,0.9525,0.0214,0.0145,0.0065
11809,tr|A0A5S4SYY4|A0A5S4SYY4_9BURK,Cytoplasmic,0.0000,0.0087,0.9885,0.0005,0.0008,0.0014
11810,tr|A0A5S4UK54|A0A5S4UK54_9GAMM,Cytoplasmic,0.0000,0.0054,0.9904,0.0015,0.0027,0.0001
11811,tr|A0A5S4UNI1|A0A5S4UNI1_9GAMM,Cytoplasmic,0.0000,0.0082,0.9892,0.0005,0.0018,0.0003
11812,tr|A0A5S4UU03|A0A5S4UU03_9GAMM,Cytoplasmic,0.0000,0.0167,0.9784,0.0017,0.0019,0.0013
11813,tr|A0A5S4W3Q2|A0A5S4W3Q2_9BRAD,Cytoplasmic,0.0000,0.0555,0.9161,0.0132,0.0052,0.0099
11814,tr|A0A5S4WJN2|A0A5S4WJN2_9BRAD,Cytoplasmic,0.0000,0.0026,0.9887,0.0014,0.0060,0.0012
11815,tr|A0A5S4WQY8|A0A5S4WQY8_9BRAD,Cytoplasmic,0.0002,0.0274,0.9542,0.0045,0.0071,0.0066
11816,tr|A0A5S4WUN3|A0A5S4WUN3_9BRAD,Cytoplasmic,0.0000,0.0004,0.9975,0.0002,0.0015,0.0004
11817,tr|A0A5S4WYN5|A0A5S4WYN5_9BRAD,Cytoplasmic,0.0001,0.0257,0.9311,0.0107,0.0301,0.0024
11818,tr|A0A5S4YEI8|A0A5S4YEI8_9BRAD,Cytoplasmic,0.0000,0.0005,0.9969,0.0002,0.0018,0.0006
11819,tr|A0A5S4YW22|A0A5S4YW22_9BRAD,Cytoplasmic,0.0001,0.0161,0.9234,0.0205,0.0371,0.0028
11820,tr|A0A5S4YXL2|A0A5S4YXL2_9BRAD,Cytoplasmic,0.0001,0.1682,0.7530,0.0524,0.0248,0.0014
11821,tr|A0A5S5BQG0|A0A5S5BQG0_9BACL,Cytoplasmic,0.0000,0.0035,0.9954,0.0003,0.0006,0.0001
11822,tr|A0A5S5BTK1|A0A5S5BTK1_9BACL,Cytoplasmic,0.0000,0.0064,0.9815,0.0091,0.0029,0.0002
11823,tr|A0A5S5BZY0|A0A5S5BZY0_9FLAO,Cytoplasmic,0.0000,0.0014,0.9959,0.0010,0.0016,0.0001
11824,tr|A0A5S5CNH0|A0A5S5CNH0_9ACTN,Cytoplasmic,0.0000,0.0334,0.9600,0.0039,0.0021,0.0006
11825,tr|A0A5S5DRI0|A0A5S5DRI0_9FLAO,Cytoplasmic,0.0000,0.0008,0.9971,0.0002,0.0018,0.0000
11826,tr|A0A5S9IHN0|A0A5S9IHN0_UABAM,Cytoplasmic,0.0000,0.0026,0.9934,0.0013,0.0022,0.0005
11827,tr|A0A5S9NPK4|A0A5S9NPK4_9GAMM,Cytoplasmic,0.0000,0.0233,0.9276,0.0115,0.0192,0.0183
11828,tr|A0A5S9PHB9|A0A5S9PHB9_9GAMM,Cytoplasmic,0.0000,0.0272,0.9359,0.0139,0.0104,0.0126
11829,tr|A0A5T2WMR7|A0A5T2WMR7_SALER,Cytoplasmic,0.0003,0.0098,0.9541,0.0146,0.0208,0.0004
11830,tr|A0A5T3NHH7|A0A5T3NHH7_SALER,Cytoplasmic,0.0000,0.0037,0.9921,0.0002,0.0005,0.0036
11831,tr|A0A5T3YBM6|A0A5T3YBM6_SALER,Cytoplasmic,0.0000,0.0085,0.9867,0.0002,0.0008,0.0039
11832,tr|A0A5T5I7P8|A0A5T5I7P8_SALEB,Cytoplasmic,0.0000,0.0085,0.9867,0.0002,0.0008,0.0039
11833,tr|A0A5T7KWC2|A0A5T7KWC2_SALEN,Cytoplasmic,0.0000,0.0054,0.9905,0.0002,0.0006,0.0032
11834,tr|A0A5T7TBN8|A0A5T7TBN8_SALER,Cytoplasmic,0.0000,0.0091,0.9867,0.0003,0.0009,0.0030
11835,tr|A0A5U1N394|A0A5U1N394_SALER,Cytoplasmic,0.0000,0.0077,0.9865,0.0002,0.0007,0.0049
11836,tr|A0A5U2M5Y8|A0A5U2M5Y8_SALER,Cytoplasmic,0.0000,0.0058,0.9897,0.0002,0.0006,0.0037
11837,tr|A0A5U2TSG5|A0A5U2TSG5_SALER,Cytoplasmic,0.0000,0.0047,0.9909,0.0002,0.0007,0.0034
11838,tr|A0A5U3EM38|A0A5U3EM38_SALET,Cytoplasmic,0.0000,0.0111,0.9777,0.0003,0.0010,0.0099
11839,tr|A0A5U5I1T2|A0A5U5I1T2_SALER,Cytoplasmic,0.0000,0.0101,0.9805,0.0003,0.0011,0.0080
11840,tr|A0A5U5IRT0|A0A5U5IRT0_SALER,Cytoplasmic,0.0000,0.0043,0.9921,0.0002,0.0005,0.0029
11841,tr|A0A5U8CUR6|A0A5U8CUR6_SALER,Cytoplasmic,0.0000,0.0065,0.9882,0.0003,0.0008,0.0043
11842,tr|A0A5U8JH56|A0A5U8JH56_SALET,Cytoplasmic,0.0000,0.0104,0.9858,0.0005,0.0006,0.0028
11843,tr|A0A5U9GKN8|A0A5U9GKN8_SALIN,Cytoplasmic,0.0000,0.0050,0.9912,0.0002,0.0006,0.0030
11844,tr|A0A5U9KSX8|A0A5U9KSX8_SALNE,Cytoplasmic,0.0000,0.0094,0.9872,0.0004,0.0005,0.0024
11845,tr|A0A5U9VME5|A0A5U9VME5_SALNE,Cytoplasmic,0.0002,0.0075,0.9594,0.0148,0.0177,0.0003
11846,tr|A0A5V0B235|A0A5V0B235_SALEN,Cytoplasmic,0.0000,0.0045,0.9919,0.0002,0.0006,0.0027
11847,tr|A0A5V2HBF7|A0A5V2HBF7_SALER,Cytoplasmic,0.0000,0.0085,0.9874,0.0002,0.0007,0.0032
11848,tr|A0A5V3PEF3|A0A5V3PEF3_SALER,Cytoplasmic,0.0000,0.0040,0.9923,0.0002,0.0006,0.0030
11849,tr|A0A5V4GJA6|A0A5V4GJA6_SALER,Cytoplasmic,0.0000,0.0062,0.9897,0.0002,0.0006,0.0033
11850,tr|A0A5V4MUG4|A0A5V4MUG4_SALER,Cytoplasmic,0.0000,0.0053,0.9917,0.0002,0.0006,0.0021
11851,tr|A0A5V5HE75|A0A5V5HE75_SALER,Cytoplasmic,0.0000,0.0061,0.9902,0.0003,0.0007,0.0027
11852,tr|A0A5V8YA28|A0A5V8YA28_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11853,tr|A0A5V8YJR1|A0A5V8YJR1_SALTM,Cytoplasmic,0.0000,0.0047,0.9915,0.0002,0.0005,0.0031
11854,tr|A0A5V9BTR6|A0A5V9BTR6_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11855,tr|A0A5V9GH05|A0A5V9GH05_SALET,Cytoplasmic,0.0000,0.0041,0.9920,0.0002,0.0006,0.0031
11856,tr|A0A5W0D8T8|A0A5W0D8T8_SALMU,Cytoplasmic,0.0000,0.0062,0.9894,0.0002,0.0007,0.0034
11857,tr|A0A5W0X8K5|A0A5W0X8K5_SALTM,Cytoplasmic,0.0000,0.0050,0.9912,0.0002,0.0006,0.0030
11858,tr|A0A5W2ACJ9|A0A5W2ACJ9_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11859,tr|A0A5W2M3Z9|A0A5W2M3Z9_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11860,tr|A0A5W3DWS0|A0A5W3DWS0_SALER,Cytoplasmic,0.0000,0.0093,0.9834,0.0004,0.0011,0.0058
11861,tr|A0A5W3RSI7|A0A5W3RSI7_SALET,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
11862,tr|A0A5W5H0L7|A0A5W5H0L7_SALEB,Cytoplasmic,0.0000,0.0085,0.9867,0.0002,0.0008,0.0039
11863,tr|A0A5W5I5T3|A0A5W5I5T3_SALET,Cytoplasmic,0.0000,0.0055,0.9896,0.0002,0.0008,0.0039
